"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250622","출발시간","1915","ST-683","노량진1동_001_3","ST-683","노량진1동_001_3","1","76","5342"
"20250622","출발시간","1415","ST-3363","전농2동_007_3","ST-406","전농2동_007_5","1","",""
"20250622","출발시간","2010","ST-1862","잠실3동_049_1","ST-1793","가락1동_039_1","1","18","2955"
"20250622","출발시간","0000","ST-876","오류2동_018_4","ST-2753","오류2동_011_1","1","11","1087"
"20250622","출발시간","2140","ST-3062","연희동_066_2","ST-33","북가좌2동_042_1","1","52","7026"
"20250622","출발시간","1300","ST-64","여의동_006_15","ST-73","여의동_010_1","1","",""
"20250622","출발시간","1715","ST-2314","자양1동_023_1","ST-257","자양1동_007_1","1","2","492"
"20250622","출발시간","2325","ST-1129","쌍문4동_008_1","ST-2099","쌍문3동_024_1","1","",""
"20250622","출발시간","2055","ST-2621","방이1동_003_1","ST-2757","가락본동_028_1","1","36","4774"
"20250622","출발시간","1400","ST-668","구로3동_034_1","ST-3040","대림3동_019_1","1","11","2317"
"20250622","출발시간","1245","ST-918","구로4동_002_2","ST-950","조원동_024_1","1","10","1643"
"20250622","출발시간","1940","ST-504","고덕1동_073_2","ST-1597","고덕1동_095_1","1","4","692"
"20250622","출발시간","1750","ST-3300","오륜동_001_5","ST-544","오륜동_018_1","1","60","2276"
"20250622","출발시간","1905","ST-1588","오륜동_007_1","ST-544","오륜동_018_1","1","120","3301"
"20250622","출발시간","1825","ST-2724","방학1동_053_1","ST-2089","방학1동_030_1","1","",""
"20250622","출발시간","0035","ST-3043","성수2가3동_012_1","ST-371","송정동_004_4","1","4","464"
"20250622","출발시간","1735","ST-2120","창5동_002_3","ST-2720","월계2동_003_2","1","10","1249"
"20250622","출발시간","1320","ST-1470","창4동_043_1","ST-1285","중계2,3동_046_1","1","7","913"
"20250622","출발시간","1415","ST-121","종로1,2,3,4가동_003_2","ST-3354","청운효자동_018_1","1","9","1284"
"20250622","출발시간","0505","ST-1222","구로5동_005_1","ST-3252","구로2동_011_1","1","12","1714"
"20250622","출발시간","2225","ST-1280","월계1동_015_1","ST-600","월계1동_011_1","1","4","1250"
"20250622","출발시간","1810","ST-2099","쌍문3동_024_1","ST-1103","미아동_007_1","1","19","2040"
"20250622","출발시간","1730","ST-447","마장동_022_1","ST-447","마장동_022_1","1","104","1852"
"20250622","출발시간","0105","ST-1509","가양3동_028_1","ST-2487","등촌1동_033_1","2","11","1172"
"20250622","출발시간","2305","ST-2742","성내3동_011_1","ST-1841","성내2동_036_1","1","11","1103"
"20250622","출발시간","1610","ST-1694","화곡3동_015_1","ST-1010","신월3동_007_1","1","40","3030"
"20250622","출발시간","2200","ST-1602","광장동_013_1","ST-1271","구의2동_031_1","1","27","2614"
"20250622","출발시간","0150","ST-1062","공항동_004_1","ST-831","방화3동_020_1","1","11","1736"
"20250622","출발시간","1255","ST-1712","가양1동_012_3","ST-516","등촌1동_012_1","1","30","3467"
"20250622","출발시간","1740","ST-2398","신정6동_026_2","ST-3163","목1동_037_2","1","7","1042"
"20250622","출발시간","1655","ST-309","목4동_014_1","ST-3104","목1동_010_2","1","5","667"
"20250622","출발시간","0055","ST-1402","공항동_038_1","ST-1645","공항동_030_1","1","3","462"
"20250622","출발시간","0150","ST-2119","쌍문2동_020_1","ST-2401","번3동_002_3","1","28","3523"
"20250622","출발시간","1930","ST-1147","독산1동_056_1","ST-1147","독산1동_056_1","1","46","6237"
"20250622","출발시간","1920","ST-3324","방화1동_041_4","ST-2489","가양1동_001_1","1","11","1655"
"20250622","출발시간","0815","ST-606","하계2동_003_1","ST-735","공릉1동_016_1","1","12","1702"
"20250622","출발시간","1545","ST-735","공릉1동_016_1","ST-606","하계2동_003_1","1","12","1673"
"20250622","출발시간","1820","ST-68","여의동_042_1","ST-68","여의동_042_1","1","40","7697"
"20250622","출발시간","1545","ST-3179","일원1동_012_3","ST-1793","가락1동_039_1","1","16","3130"
"20250622","출발시간","1745","ST-475","불광1동_006_1","ST-1674","역촌동_083_1","1","26","2990"
"20250622","출발시간","1740","ST-1811","종로5,6가동_010_6","ST-158","이화동_009_1","1","8","1050"
"20250622","출발시간","1910","ST-1841","성내2동_036_1","ST-2732","천호2동_019_1","1","23","2053"
"20250622","출발시간","2115","ST-2075","월계3동_003_1","ST-1123","공릉1동_049_1","1","14","2242"
"20250622","출발시간","1955","ST-1629","전농1동_059_1","ST-372","마장동_014_2","1","18","1850"
"20250622","출발시간","1835","ST-3087","상일1동_024_1","ST-1042","상일1동_002_1","1","13","1870"
"20250622","출발시간","1350","ST-1374","교남동_015_2","ST-123","사직동_006_1","1","4","838"
"20250622","출발시간","2150","ST-3214","방이2동_006_1","ST-1866","석촌동_018_1","1","7","1373"
"20250622","출발시간","0400","ST-2117","쌍문2동_028_1","ST-615","창5동_012_1","1","4","650"
"20250622","출발시간","0950","ST-599","중화2동_012_2","ST-566","중화2동_012_1","1","1","350"
"20250622","출발시간","2225","ST-1731","목1동_003_5","ST-534","화곡4동_013_1","1","10","1652"
"20250622","출발시간","1515","ST-2003","신월1동_039_1","ST-2794","신월5동_023_1","1","8","1262"
"20250622","출발시간","2010","ST-1642","상계10동_005_1","ST-3301","상계2동_033_1","1","103","2736"
"20250622","출발시간","1550","ST-2085","중계2,3동_011_1","ST-1118","중계2,3동_047_1","1","8","1030"
"20250622","출발시간","2230","ST-580","석관동_018_1","ST-600","월계1동_011_1","1","3","372"
"20250622","출발시간","1340","ST-3325","성수2가3동_002_1","ST-445","군자동_032_2","1","11","1927"
"20250622","출발시간","2110","ST-1191","자양4동_004_1","ST-99","자양3동_036_1","1","6","1010"
"20250622","출발시간","1730","ST-2036","가양1동_017_2","ST-834","등촌3동_002_1","1","13","1485"
"20250622","출발시간","1620","ST-1040","상일2동_007_1","ST-2966","상일2동_001_2","1","5","797"
"20250622","출발시간","1905","ST-2700","중계4동_018_1","ST-2466","성수1가2동_001_2","1","62","16501"
"20250622","출발시간","1030","ST-2831","공항동_049_1","ST-1352","발산1동_065_1","1","7","1104"
"20250622","출발시간","0920","ST-3098","천호2동_008_1","ST-3098","천호2동_008_1","1","41","3080"
"20250622","출발시간","0915","ST-3089","신정7동_003_1","ST-1964","신도림동_030_1","1","17","2394"
"20250622","출발시간","1740","ST-1470","창4동_043_1","ST-2726","창4동_001_6","1","5","1050"
"20250622","출발시간","1105","ST-2250","녹번동_021_1","ST-2905","망원1동_005_1","1","60","9737"
"20250622","출발시간","1900","ST-3380","아현동_001_1","ST-2905","망원1동_005_1","1","60","8012"
"20250622","출발시간","1100","ST-387","광장동_046_1","ST-1049","암사3동_006_1","1","45","9140"
"20250622","출발시간","0855","ST-2832","발산1동_071_1","ST-2031","가양1동_018_1","1","6","1290"
"20250622","출발시간","2035","ST-1132","창4동_001_1","ST-2094","방학1동_007_1","1","18","1623"
"20250622","출발시간","1715","ST-1284","중계1동_021_1","ST-2077","상계5동_001_1","1","25","883"
"20250622","출발시간","1435","ST-2671","삼성1동_025_1","ST-933","잠실본동_036_1","1","33","4771"
"20250622","출발시간","0000","ST-534","화곡4동_013_1","ST-2960","신정7동_021_1","1","12","2082"
"20250622","출발시간","0830","ST-2416","양재1동_078_1","ST-881","양재1동_064_1","1","5","713"
"20250622","출발시간","1135","ST-3192","공릉2동_002_5","ST-3293","공릉2동_002_7","2","37","5123"
"20250622","출발시간","2130","ST-894","잠실4동_027_3","ST-1409","잠실4동_027_1","1","8","855"
