"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250625","출발시간","0540","ST-3210","동화동_011_1","ST-3210","동화동_011_1","1","",""
"20250625","출발시간","0915","ST-1880","도곡2동_045_1","ST-2678","대치2동_051_1","1","6","1150"
"20250625","출발시간","0120","ST-669","구로3동_014_1","ST-303","신길3동_021_1","1","13","2619"
"20250625","출발시간","0740","ST-3238","영등포동_056_1","ST-53","여의동_032_2","1","10","1051"
"20250625","출발시간","1140","ST-2056","발산1동_035_2","ST-2482","방화1동_023_1","1","13","2447"
"20250625","출발시간","0800","ST-2482","방화1동_023_1","ST-2056","발산1동_035_2","1","14","2336"
"20250625","출발시간","1915","ST-55","여의동_006_11","ST-2815","영등포동_024_1","1","22","3307"
"20250625","출발시간","1540","ST-1036","역촌동_044_1","ST-2956","응암1동_038_1","1","19","2290"
"20250625","출발시간","0935","ST-307","신길7동_001_2","ST-72","여의동_006_17","1","3","567"
"20250625","출발시간","1510","ST-222","북가좌1동_022_1","ST-222","북가좌1동_022_1","1","49","3185"
"20250625","출발시간","1405","ST-2223","석관동_001_1","ST-2711","중계1동_020_1","1","52","5200"
"20250625","출발시간","0525","ST-1993","신정3동_095_1","X","","1","15","352"
"20250625","출발시간","1330","ST-1584","잠실6동_004_1","ST-1857","방이1동_015_2","1","15","1620"
"20250625","출발시간","2245","ST-1046","성내2동_010_1","ST-2748","성내2동_023_1","1","9","705"
"20250625","출발시간","1720","ST-362","성수1가1동_003_1","ST-2300","면목5동_030_2","1","209","9596"
"20250625","출발시간","2215","ST-903","문정2동_044_11","ST-3070","풍납1동_002_2","1","45","12372"
"20250625","출발시간","2115","ST-919","고척1동_001_2","ST-3194","고척1동_023_2","1","6","652"
"20250625","출발시간","0015","ST-1150","노량진1동_016_1","ST-3102","신길1동_001_1","1","13","1970"
"20250625","출발시간","2100","ST-1660","자양3동_013_1","ST-2305","자양3동_007_1","2","143","6137"
"20250625","출발시간","1600","ST-1426","중계4동_034_1","ST-2835","중계1동_002_1","1","6","580"
"20250625","출발시간","2315","ST-1501","신정3동_057_1","ST-316","신정3동_062_4","1","",""
"20250625","출발시간","1705","ST-273","용신동_024_1","ST-178","창신3동_003_1","1","16","2071"
"20250625","출발시간","2110","ST-974","화양동_008_6","ST-3351","화양동_008_3","1","28","1040"
"20250625","출발시간","0825","ST-2716","상계6,7동_037_1","ST-1285","중계2,3동_046_1","1","4","591"
"20250625","출발시간","0855","ST-1263","군자동_035_1","ST-1193","화양동_038_1","1","10","1642"
"20250625","출발시간","2030","ST-1660","자양3동_013_1","ST-2546","자양2동_015_1","1","11","1628"
"20250625","출발시간","1200","ST-683","노량진1동_001_3","ST-683","노량진1동_001_3","1","21","4608"
"20250625","출발시간","1555","ST-3165","용신동_036_1","ST-3165","용신동_036_1","1","54","2146"
"20250625","출발시간","1405","ST-2555","공항동_028_1","ST-2029","우장산동_029_1","1","40","4516"
"20250625","출발시간","1530","ST-2574","풍납2동_049_3","ST-1422","풍납2동_010_1","1","8","984"
