"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250405","출발시간","1030","ST-919","고척1동_001_2","ST-2398","신정6동_026_2","1","12","2042"
"20250405","출발시간","2135","ST-1285","중계2,3동_046_1","ST-2063","상계6,7동_049_1","1","6","1013"
"20250405","출발시간","0055","ST-481","구산동_029_1","ST-1674","역촌동_083_1","1","14","1893"
"20250405","출발시간","0755","ST-771","양재1동_063_1","ST-772","양재2동_039_2","1","8","1824"
"20250405","출발시간","0715","ST-1309","방배4동_016_1","ST-760","방배4동_032_1","1","3","562"
"20250405","출발시간","0005","ST-1338","방화1동_048_1","ST-2033","가양1동_012_7","1","7","1340"
"20250405","출발시간","1555","ST-1700","영등포본동_012_1","ST-1323","도림동_002_1","2","104","11202"
"20250405","출발시간","1120","ST-410","장안1동_003_1","ST-2326","사근동_006_1","1","19","4259"
"20250405","출발시간","0655","ST-2800","신길7동_019_1","ST-728","대방동_031_2","1","6","1274"
"20250405","출발시간","0340","ST-2006","신정2동_003_1","ST-1236","신도림동_057_1","1","12","2230"
"20250405","출발시간","0255","ST-3215","신월2동_006_1","ST-1014","신정3동_091_1","1","13","1950"
"20250405","출발시간","1540","ST-1202","안암동_012_1","ST-1215","안암동_008_1","1","3","839"
"20250405","출발시간","0320","ST-910","월곡2동_015_1","ST-1723","월곡1동_006_1","1","2","460"
"20250405","출발시간","2200","ST-3104","목1동_010_2","ST-309","목4동_014_1","1","7","778"
"20250405","출발시간","0240","ST-506","성수2가3동_002_3","ST-446","성수2가1동_023_1","1","6","826"
"20250405","출발시간","0530","ST-2901","신길4동_023_1","ST-300","신길6동_009_1","1","7","891"
"20250405","출발시간","0005","ST-1105","송중동_019_1","ST-2898","월곡1동_008_1","1","5","1020"
"20250405","출발시간","0700","ST-2716","상계6,7동_037_1","ST-2726","창4동_001_6","1","5","1118"
"20250405","출발시간","1440","ST-2851","신사동_020_1","ST-3200","영등포본동_011_1","1","43","4170"
"20250405","출발시간","0000","ST-1556","서초2동_002_1","ST-1164","서초3동_044_1","1","13","1891"
