"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250402","출발시간","1855","ST-6","서교동_011_1","ST-210","성산1동_006_1","1","17","1567"
"20250402","출발시간","1810","ST-1968","영등포동_016_1","ST-421","양평2동_002_1","1","28","1242"
"20250402","출발시간","1855","ST-282","양평1동_011_1","ST-2812","양평1동_020_1","1","3","669"
"20250402","출발시간","1150","ST-3330","문래동_021_1","ST-1650","영등포동_023_1","1","11","1560"
"20250402","출발시간","2305","ST-1511","등촌3동_003_1","ST-2994","등촌1동_016_1","1","6","1164"
"20250402","출발시간","2200","ST-304","도림동_018_1","ST-1985","영등포본동_035_1","1","2","395"
"20250402","출발시간","1905","ST-73","여의동_010_1","ST-426","당산2동_052_1","1","18","3089"
"20250402","출발시간","1840","ST-1062","공항동_004_1","ST-511","공항동_007_1","1","",""
"20250402","출발시간","1220","ST-2059","등촌3동_003_2","ST-3226","등촌3동_001_5","1","7","791"
"20250402","출발시간","0820","ST-2494","염창동_005_1","ST-3084","가양2동_002_1","1","14","2290"
"20250402","출발시간","0925","ST-2871","가양1동_016_8","ST-1512","등촌1동_019_1","1","32","3346"
"20250402","출발시간","0630","ST-1193","화양동_038_1","ST-3121","성수2가3동_008_1","1","7","1339"
"20250402","출발시간","1735","ST-3012","구의3동_006_1","ST-257","자양1동_007_1","1","12","1452"
"20250402","출발시간","0525","ST-3150","오륜동_002_7","ST-3300","오륜동_001_5","1","4","805"
"20250402","출발시간","1155","ST-503","성내1동_004_1","ST-496","성내2동_018_1","1","6","935"
"20250402","출발시간","1325","ST-496","성내2동_018_1","ST-503","성내1동_004_1","1","6","935"
"20250402","출발시간","0800","ST-603","공릉2동_029_2","ST-606","하계2동_003_1","1","16","2940"
"20250402","출발시간","2335","ST-914","상계5동_001_2","ST-3274","상계3,4동_013_1","1","3","537"
"20250402","출발시간","1645","ST-1672","상계9동_003_1","ST-3274","상계3,4동_013_1","1","9","1520"
"20250402","출발시간","1715","ST-2095","도봉2동_001_1","ST-2115","도봉2동_014_1","1","3","422"
"20250402","출발시간","1950","ST-2309","구의1동_038_1","ST-257","자양1동_007_1","1","45","715"
"20250402","출발시간","0725","ST-2868","세곡동_011_1","ST-1185","수서동_028_1","1","9","1755"
"20250402","출발시간","0715","ST-1730","송파1동_038_1","ST-1857","방이1동_015_2","1","4","527"
"20250402","출발시간","0645","ST-2321","화양동_040_1","ST-105","성수2가3동_006_2","2","14","3006"
"20250402","출발시간","1515","ST-1275","구로5동_040_1","ST-3303","신도림동_067_1","1","7","1290"
"20250402","출발시간","0935","ST-1005","신정1동_007_1","ST-2765","신정7동_004_2","1","4","550"
"20250402","출발시간","1940","ST-407","청량리동_009_5","ST-400","청량리동_009_4","1","3","320"
"20250402","출발시간","1055","ST-2059","등촌3동_003_2","ST-2024","가양1동_027_2","1","5","780"
"20250402","출발시간","0140","ST-3294","개포4동_036_1","ST-821","개포4동_029_1","1","6","1348"
"20250402","출발시간","0730","ST-2965","공항동_057_1","ST-1727","방화1동_052_1","1","10","1383"
"20250402","출발시간","0800","ST-1123","공릉1동_049_1","ST-3063","상계6,7동_060_2","1","18","2090"
"20250402","출발시간","1700","ST-1059","고덕1동_093_1","ST-1042","상일1동_002_1","1","14","2142"
"20250402","출발시간","1825","ST-3239","여의동_006_8","ST-217","북아현동_002_1","1","27","4567"
"20250402","출발시간","0945","ST-1148","독산1동_018_1","ST-623","가산동_004_7","1","10","2660"
"20250402","출발시간","2020","ST-99","자양3동_036_1","ST-108","성수1가1동_029_1","1","26","5000"
"20250402","출발시간","0605","ST-3305","광희동_002_1","ST-1437","을지로동_003_1","1","4","600"
"20250402","출발시간","0625","ST-148","명동_001_9","ST-1807","종로1,2,3,4가동_007_1","1","8","1080"
"20250402","출발시간","0740","ST-3330","문래동_021_1","ST-413","당산1동_014_1","1","5","871"
"20250402","출발시간","0740","ST-2016","목1동_042_1","ST-2961","신정6동_028_1","1","10","1670"
"20250402","출발시간","1120","ST-288","영등포동_002_1","ST-3011","당산2동_001_4","1","5","814"
"20250402","출발시간","1505","ST-348","연희동_018_1","ST-351","연희동_066_3","1","4","429"
"20250402","출발시간","0725","ST-2274","제기동_043_1","ST-2280","이문1동_032_1","1","13","2505"
"20250402","출발시간","1905","ST-2815","영등포동_024_1","ST-1731","목1동_003_5","1","21","2741"
"20250402","출발시간","1540","ST-2547","자양2동_003_1","ST-1194","군자동_003_1","1","120","3738"
"20250402","출발시간","1045","ST-3262","하계1동_005_1","ST-3256","하계2동_044_1","1","24","1230"
"20250402","출발시간","0805","ST-1045","성내2동_039_1","ST-495","성내3동_041_1","1","8","1340"
"20250402","출발시간","2035","ST-1964","신도림동_030_1","ST-1220","구로5동_039_1","1","16","2103"
"20250402","출발시간","2315","ST-2564","문래동_014_1","ST-1148","독산1동_018_1","1","43","10318"
"20250402","출발시간","1555","ST-444","혜화동_032_2","ST-842","삼선동_001_1","1","10","1055"
"20250402","출발시간","1845","ST-3275","망우본동_003_3","ST-3346","망우본동_001_2","1","8","1116"
"20250402","출발시간","0755","ST-2862","고덕1동_035_1","ST-1844","고덕1동_019_1","1","2","463"
"20250402","출발시간","1705","ST-1352","발산1동_065_1","ST-1514","발산1동_062_1","1","2","350"
"20250402","출발시간","2035","ST-1334","상봉2동_033_1","ST-2505","이문2동_017_1","1","12","2176"
"20250402","출발시간","0815","ST-542","잠실4동_003_4","ST-1839","성내3동_018_2","1","18","3094"
"20250402","출발시간","2250","ST-2000","목3동_027_2","ST-516","등촌1동_012_1","1","9","996"
"20250402","출발시간","2120","ST-2085","중계2,3동_011_1","ST-1287","하계1동_020_1","1","3","460"
"20250402","출발시간","0810","ST-2991","잠실3동_006_1","ST-1089","오금동_038_1","1","35","6847"
"20250402","출발시간","1745","ST-1098","면목본동_011_1","ST-942","면목5동_008_1","1","5","690"
"20250402","출발시간","1535","ST-2076","공릉1동_040_1","ST-2081","하계1동_040_1","2","22","3882"
"20250402","출발시간","1945","ST-2771","신월6동_002_1","ST-676","고척2동_016_1","1","17","2320"
"20250402","출발시간","2125","ST-95","상암동_025_5","ST-2257","응암3동_002_1","1","12","1804"
"20250402","출발시간","1845","ST-2269","답십리1동_009_1","ST-270","답십리1동_041_1","1","4","813"
"20250402","출발시간","0835","ST-991","상암동_024_6","ST-3279","수색동_004_2","1","7","1150"
"20250402","출발시간","0635","ST-72","여의동_006_17","ST-66","여의동_006_16","1","3","660"
"20250402","출발시간","0025","ST-1497","목1동_003_2","ST-1006","목5동_005_1","1","8","1386"
"20250402","출발시간","1500","ST-1712","가양1동_012_3","ST-2045","가양1동_012_12","1","2","605"
"20250402","출발시간","0620","ST-2725","창3동_010_1","ST-2129","번2동_002_1","1","5","925"
"20250402","출발시간","1815","ST-2210","연희동_055_1","ST-3272","성산2동_017_1","1","19","4233"
"20250402","출발시간","1705","ST-704","미성동_025_1","ST-2873","신사동_003_1","1","31","564"
"20250402","출발시간","1130","ST-2905","망원1동_005_1","ST-82","성산2동_012_2","1","10","1213"
"20250402","출발시간","1820","ST-674","가리봉동_001_1","ST-1543","신대방2동_007_2","1","24","3323"
"20250402","출발시간","1800","ST-767","서초2동_040_2","ST-771","양재1동_063_1","1","40","3290"
"20250402","출발시간","2200","ST-3047","신정1동_006_1","ST-2014","신정7동_001_2","1","8","1281"
"20250402","출발시간","0000","ST-1776","회현동_004_1","ST-1670","회현동_001_1","1","4","570"
"20250402","출발시간","1855","ST-919","고척1동_001_2","ST-3195","고척1동_027_1","1","4","886"
"20250402","출발시간","0745","ST-3032","독산1동_086_1","ST-660","독산1동_026_4","1","2","523"
"20250402","출발시간","0835","ST-2980","공덕동_007_1","ST-203","공덕동_009_1","1","3","873"
"20250402","출발시간","2120","ST-2427","혜화동_028_1","ST-1817","혜화동_027_1","1","4","620"
