"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250414","도착시간","1750","ST-673","구로5동_006_1","ST-2012","신정6동_044_1","1","22","4402"
"20250414","도착시간","0630","ST-1504","신정7동_008_1","ST-993","신정1동_005_3","1","7","923"
"20250414","도착시간","0805","ST-2871","가양1동_016_8","ST-1715","가양1동_012_5","1","5","652"
"20250414","도착시간","2350","ST-2188","한남동_023_1","ST-330","한남동_024_1","1","2","476"
"20250414","도착시간","1830","ST-3265","송정동_004_2","ST-2325","군자동_035_2","1","17","2973"
"20250414","도착시간","0855","ST-566","중화2동_012_1","ST-1093","중화2동_027_1","1","",""
"20250414","도착시간","0915","ST-512","방화1동_048_2","ST-1718","방화1동_041_1","1","4","592"
"20250414","도착시간","0640","ST-1268","보라매동_001_1","ST-1265","조원동_015_1","1","21","1759"
"20250414","도착시간","0745","ST-3300","오륜동_001_5","ST-1720","오륜동_001_4","1","6","917"
"20250414","도착시간","2340","ST-1496","목5동_028_1","ST-1496","목5동_028_1","1","",""
"20250414","도착시간","0125","ST-347","북가좌2동_007_1","ST-2168","서교동_001_1","1","24","3255"
"20250414","도착시간","1855","ST-281","양평1동_008_1","ST-289","문래동_003_2","1","10","1133"
"20250414","도착시간","1645","ST-561","망우본동_039_1","ST-2921","상봉1동_003_3","1","11","1482"
"20250414","도착시간","0905","ST-506","성수2가3동_002_3","ST-506","성수2가3동_002_3","1","6","311"
"20250414","도착시간","2220","ST-1447","전농2동_024_1","ST-2270","휘경2동_022_1","1","13","2240"
"20250414","도착시간","0530","ST-276","답십리2동_004_1","ST-3316","답십리1동_058_1","1","5","1020"
"20250414","도착시간","2120","ST-2530","서강동_052_1","ST-2530","서강동_052_1","1","",""
"20250414","도착시간","1925","ST-3094","등촌1동_003_1","ST-1351","등촌3동_001_1","1","6","1330"
"20250414","도착시간","0655","ST-1701","당산2동_057_1","ST-426","당산2동_052_1","1","3","448"
"20250414","도착시간","0835","ST-3341","문래동_017_1","ST-3341","문래동_017_1","1","44","10369"
"20250414","도착시간","2355","ST-1194","군자동_003_1","ST-114","군자동_017_1","1","4","776"
"20250414","도착시간","0805","ST-920","개봉1동_043_4","ST-1228","개봉1동_055_1","1","2","522"
"20250414","도착시간","0750","ST-2943","가양1동_020_2","ST-2046","가양1동_012_13","1","8","1331"
"20250414","도착시간","2320","ST-2326","사근동_006_1","ST-249","사근동_007_1","1","5","680"
"20250414","도착시간","1210","ST-2049","발산1동_001_4","ST-2538","발산1동_007_1","1","5","1021"
"20250414","도착시간","1825","ST-1811","종로5,6가동_010_6","ST-159","종로5,6가동_002_1","1","7","925"
"20250414","도착시간","0855","ST-1985","영등포본동_035_1","ST-59","여의동_051_6","1","11","2165"
"20250414","도착시간","1040","ST-1118","중계2,3동_047_1","ST-1285","중계2,3동_046_1","1","5","573"
"20250414","도착시간","1920","ST-1338","방화1동_048_1","ST-508","방화1동_002_1","1","8","1042"
"20250414","도착시간","0750","ST-2922","상봉2동_027_1","ST-850","상봉2동_008_1","1","55","2320"
"20250414","도착시간","0605","ST-1645","공항동_030_1","ST-2947","방화2동_024_1","1","4","968"
"20250414","도착시간","0840","ST-1010","신월3동_007_1","ST-1646","등촌3동_059_1","1","24","4333"
"20250414","도착시간","0715","ST-2821","영등포본동_039_1","ST-1990","영등포본동_020_2","2","6","1026"
"20250414","도착시간","0600","ST-3197","방학3동_001_3","ST-2726","창4동_001_6","1","15","2822"
"20250414","도착시간","0750","ST-757","방배4동_008_3","ST-949","방배본동_013_1","1","6","1376"
"20250414","도착시간","0625","ST-1663","자양1동_017_1","ST-2314","자양1동_023_1","1","4","722"
"20250414","도착시간","0210","ST-1641","상계10동_033_1","ST-2914","상계1동_058_1","1","19","2718"
"20250414","도착시간","0620","ST-1694","화곡3동_015_1","ST-1519","화곡6동_014_1","1","11","1931"
"20250414","도착시간","0805","ST-3168","중화2동_033_1","ST-2898","월곡1동_008_1","1","22","4242"
"20250414","도착시간","0805","ST-1278","상계6,7동_001_1","ST-2716","상계6,7동_037_1","1","7","790"
"20250414","도착시간","0810","ST-1144","독산3동_004_1","ST-638","독산1동_042_1","1","9","1481"
"20250414","도착시간","0735","ST-2866","원효로2동_025_4","ST-1443","한강로동_025_1","1","6","1338"
"20250414","도착시간","0820","ST-315","신정6동_017_1","ST-2020","등촌1동_025_1","1","27","5361"
"20250414","도착시간","0005","ST-1093","중화2동_027_1","ST-2631","상봉2동_036_2","1","2","510"
"20250414","도착시간","0855","ST-2876","방이2동_005_1","ST-1046","성내2동_010_1","1","23","2385"
"20250414","도착시간","2135","ST-2574","풍납2동_049_3","ST-1048","암사3동_004_1","1","28","5190"
"20250414","도착시간","0845","ST-2412","발산1동_057_4","ST-2035","가양1동_016_5","1","8","1255"
"20250414","도착시간","2320","ST-3316","답십리1동_058_1","ST-398","답십리1동_025_1","1","75","4493"
"20250414","도착시간","0935","ST-1993","신정3동_095_1","ST-2005","신정1동_005_1","1","16","1724"
"20250414","도착시간","2315","ST-503","성내1동_004_1","ST-1053","명일2동_009_1","1","35","4256"
