"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250501","도착시간","0810","ST-1005","신정1동_007_1","ST-2014","신정7동_001_2","1","4","873"
"20250501","도착시간","0650","ST-2812","양평1동_020_1","ST-3212","당산1동_009_1","1","5","1070"
"20250501","도착시간","0705","ST-1499","신정7동_004_1","ST-2014","신정7동_001_2","1","3","600"
"20250501","도착시간","0855","ST-3163","목1동_037_2","ST-3047","신정1동_006_1","1","7","1090"
"20250501","도착시간","2345","ST-3340","구의2동_007_1","ST-3340","구의2동_007_1","1","43","1170"
"20250501","도착시간","2030","ST-891","잠실6동_001_7","ST-3148","오륜동_002_6","1","15","2370"
"20250501","도착시간","0020","ST-1397","성산2동_032_1","ST-2905","망원1동_005_1","1","11","1659"
"20250501","도착시간","0135","ST-1391","삼양동_005_1","ST-650","수유3동_017_1","1","8","1644"
"20250501","도착시간","2325","ST-1288","월계2동_003_1","ST-2401","번3동_002_3","1","9","1594"
"20250501","도착시간","0205","ST-3122","월계1동_036_1","ST-1474","공릉1동_031_1","1","8","1117"
"20250501","도착시간","1830","ST-614","방학1동_019_2","ST-614","방학1동_019_2","1","13","1088"
"20250501","도착시간","0910","ST-2028","화곡1동_072_1","ST-2557","화곡6동_024_1","1","11","2229"
"20250501","도착시간","0300","ST-2661","내곡동_002_2","ST-959","역삼1동_020_1","1","35","6275"
"20250501","도착시간","0715","ST-2820","문래동_025_1","ST-1515","방화2동_007_1","1","44","13264"
"20250501","도착시간","0510","ST-2605","문정2동_045_1","ST-1656","위례동_013_1","1","5","732"
"20250501","도착시간","0220","ST-1461","도봉1동_030_1","ST-2914","상계1동_058_1","1","80","859"
"20250501","도착시간","1620","ST-3300","오륜동_001_5","ST-1720","오륜동_001_4","1","5","826"
"20250501","도착시간","0715","ST-1816","혜화동_005_1","ST-1778","명동_001_11","1","11","2460"
"20250501","도착시간","2225","ST-722","낙성대동_001_3","ST-965","낙성대동_016_1","1","7","1026"
"20250501","도착시간","0715","ST-1510","등촌1동_043_1","ST-3094","등촌1동_003_1","1","1","390"
"20250501","도착시간","0250","ST-2003","신월1동_039_1","ST-2752","발산1동_004_2","1","26","2612"
"20250501","도착시간","2305","ST-3142","영등포본동_020_3","ST-413","당산1동_014_1","1","26","2380"
"20250501","도착시간","2220","ST-455","응암1동_023_1","ST-1025","응암1동_006_1","1","5","945"
"20250501","도착시간","0855","ST-397","용신동_004_1","ST-3258","용신동_001_1","1","3","506"
"20250501","도착시간","2220","ST-1062","공항동_004_1","ST-2832","발산1동_071_1","1","8","1276"
"20250501","도착시간","1805","ST-3195","고척1동_027_1","ST-431","목4동_007_1","1","37","6248"
"20250501","도착시간","0800","ST-1018","목5동_051_1","ST-294","당산2동_001_3","1","13","2263"
"20250501","도착시간","0850","ST-747","반포2동_026_1","ST-748","반포2동_011_1","1","3","470"
"20250501","도착시간","2105","ST-1121","상계2동_031_1","ST-2730","방학2동_028_1","1","22","3469"
"20250501","도착시간","0020","ST-307","신길7동_001_2","ST-2813","여의동_035_1","1","4","747"
"20250501","도착시간","1650","ST-119","사직동_008_1","ST-119","사직동_008_1","1","15","1295"
"20250501","도착시간","0755","ST-3286","전농1동_003_2","ST-398","답십리1동_025_1","1","6","1234"
"20250501","도착시간","0700","ST-2797","방이2동_014_1","ST-2798","가락본동_023_1","1","19","2670"
"20250501","도착시간","0010","ST-1072","가락2동_002_1","ST-1414","오금동_038_2","1","3","527"
"20250501","도착시간","0030","ST-3150","오륜동_002_7","ST-1420","성내3동_030_1","1","4","829"
"20250501","도착시간","0755","ST-2716","상계6,7동_037_1","ST-611","상계6,7동_009_2","1","8","891"
"20250501","도착시간","1745","ST-280","양평1동_007_1","ST-413","당산1동_014_1","1","57","1754"
"20250501","도착시간","1930","ST-2281","전농2동_004_1","ST-268","전농2동_028_1","1","17","656"
"20250501","도착시간","2010","ST-1459","길음1동_024_1","ST-3234","삼각산동_061_1","1","15","1780"
