"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250505","출발시간","0000","ST-1916","방배본동_030_1","ST-760","방배4동_032_1","1","6","1132"
"20250505","출발시간","0100","ST-3100","등촌3동_001_4","ST-1065","가양1동_016_2","1","10","706"
"20250505","출발시간","2005","ST-2101","창5동_002_2","ST-2110","창1동_018_2","1","7","793"
"20250505","출발시간","0855","ST-161","종로5,6가동_009_2","ST-161","종로5,6가동_009_2","1","36","5360"
"20250505","출발시간","1540","ST-297","여의동_006_4","ST-1199","성수1가1동_008_2","2","139","26586"
"20250505","출발시간","2340","ST-2253","응암1동_030_1","ST-2785","응암1동_055_1","1","4","528"
"20250505","출발시간","2240","ST-1677","당산1동_020_1","ST-1677","당산1동_020_1","1","24","3871"
"20250505","출발시간","1750","ST-2593","잠실2동_007_1","ST-2596","잠실6동_001_5","1","10","1519"
"20250505","출발시간","1325","ST-462","응암3동_002_2","ST-2981","상암동_025_2","1","8","2071"
"20250505","출발시간","0350","ST-408","용신동_007_2","ST-392","전농1동_054_1","1","10","1149"
"20250505","출발시간","2220","ST-2120","창5동_002_3","ST-2107","창5동_030_1","1","31","1294"
"20250505","출발시간","2005","ST-2089","방학1동_030_1","ST-2724","방학1동_053_1","1","",""
"20250505","출발시간","0945","ST-361","송정동_009_1","ST-1191","자양4동_004_1","1","13","1926"
"20250505","출발시간","1505","ST-2079","상계8동_015_1","ST-2079","상계8동_015_1","1","99","6327"
"20250505","출발시간","0205","ST-3096","논현2동_002_1","ST-882","은천동_028_1","1","81","13430"
"20250505","출발시간","2225","ST-1065","가양1동_016_2","ST-2041","가양1동_014_3","1","14","1620"
"20250505","출발시간","1140","ST-2706","중계1동_025_3","ST-1287","하계1동_020_1","1","61","2070"
"20250505","출발시간","2220","ST-1353","영등포본동_037_1","ST-304","도림동_018_1","1","19","1921"
"20250505","출발시간","0815","ST-293","영등포동_019_1","ST-295","당산2동_025_1","1","3","448"
"20250505","출발시간","2135","ST-1855","문정1동_003_2","ST-738","마천2동_021_1","2","52","7027"
"20250505","출발시간","0945","ST-3252","구로2동_011_1","ST-1238","구로4동_024_1","1","6","928"
"20250505","출발시간","0250","ST-547","잠실2동_058_1","ST-1834","천호3동_021_1","1","60","7268"
"20250505","출발시간","1340","ST-2240","이촌2동_012_1","ST-2240","이촌2동_012_1","2","27","1366"
"20250505","출발시간","2200","ST-2168","서교동_001_1","ST-4","서교동_020_1","1","11","1333"
"20250505","출발시간","2025","ST-494","길동_012_2","ST-1061","천호1동_023_1","1","6","1370"
"20250505","출발시간","1645","ST-2020","등촌1동_025_1","ST-1520","화곡6동_033_1","1","8","1345"
"20250505","출발시간","2315","ST-313","신월2동_009_1","ST-2770","신월4동_014_1","1","4","958"
"20250505","출발시간","0800","ST-2770","신월4동_014_1","ST-1995","목1동_006_2","1","19","3653"
"20250505","출발시간","1805","ST-1995","목1동_006_2","ST-3304","신정4동_045_1","1","7","1236"
"20250505","출발시간","2350","ST-857","중화1동_001_1","ST-3168","중화2동_033_1","1","5","495"
"20250505","출발시간","1000","ST-2557","화곡6동_024_1","ST-2029","우장산동_029_1","1","73","1258"
"20250505","출발시간","1750","ST-2555","공항동_028_1","ST-511","공항동_007_1","1","48","11865"
"20250505","출발시간","2130","ST-1035","불광2동_020_1","ST-3126","진관동_076_1","1","71","3183"
"20250505","출발시간","1510","ST-2148","상암동_024_1","ST-454","대조동_020_1","1","58","7284"
"20250505","출발시간","2230","ST-156","혜화동_002_1","ST-400","청량리동_009_5","1","26","4963"
"20250505","출발시간","0930","ST-1647","공항동_009_1","ST-1254","방화1동_043_1","1","10","1855"
"20250505","출발시간","0140","ST-2003","신월1동_039_1","ST-3215","신월2동_006_1","1","7","1019"
"20250505","출발시간","1900","ST-3309","자양4동_013_1","ST-3044","성수2가3동_012_2","1","8","1432"
"20250505","출발시간","0255","ST-933","잠실본동_036_1","ST-1729","삼전동_044_1","1","4","792"
"20250505","출발시간","1630","ST-525","우장산동_017_1","ST-2558","우장산동_006_1","1","3","611"
"20250505","출발시간","2030","ST-2059","등촌3동_003_2","ST-3094","등촌1동_003_1","1","8","713"
"20250505","출발시간","1835","ST-1859","석촌동_017_1","ST-3214","방이2동_006_1","1","8","1664"
"20250505","출발시간","0410","ST-2738","둔촌2동_026_1","ST-1682","오륜동_003_1","1","6","1130"
"20250505","출발시간","0340","ST-1588","오륜동_007_1","ST-2738","둔촌2동_026_1","1","7","1231"
"20250505","출발시간","1520","ST-272","용신동_047_1","ST-271","용신동_052_1","1","33","2833"
"20250505","출발시간","1930","ST-1938","가산동_003_4","ST-3236","가산동_019_3","2","12","1960"
"20250505","출발시간","1305","ST-2718","중계2,3동_049_1","ST-3280","상계1동_053_1","1","32","5215"
"20250505","출발시간","2120","ST-1718","방화1동_041_1","ST-1065","가양1동_016_2","1","10","1390"
"20250505","출발시간","1750","ST-2240","이촌2동_012_1","ST-2332","금호4가동_019_1","2","113","16787"
"20250505","출발시간","1710","ST-431","목4동_007_1","ST-994","목1동_005_2","1","6","799"
"20250505","출발시간","2200","ST-1705","잠실2동_004_1","ST-1048","암사3동_004_1","1","32","6244"
"20250505","출발시간","1105","ST-1474","공릉1동_031_1","ST-1111","공릉1동_042_1","1","25","3104"
"20250505","출발시간","1550","ST-2986","석촌동_040_1","ST-1793","가락1동_039_1","1","7","1290"
"20250505","출발시간","1450","ST-987","자양3동_002_1","ST-3043","성수2가3동_012_1","1","12","1810"
"20250505","출발시간","1000","ST-1213","장위3동_018_1","ST-1132","창4동_001_1","1","21","3980"
"20250505","출발시간","1625","ST-30","신촌동_024_2","ST-201","아현동_021_1","1","15","1820"
"20250505","출발시간","2125","ST-2545","자양3동_030_1","ST-3188","구의1동_011_1","2","35","3122"
"20250505","출발시간","0900","ST-2132","송천동_012_1","ST-948","미아동_013_1","1","3","759"
"20250505","출발시간","1455","ST-2029","우장산동_029_1","ST-3094","등촌1동_003_1","1","10","1440"
"20250505","출발시간","1430","ST-619","가산동_004_5","ST-668","구로3동_034_1","1","65","11372"
"20250505","출발시간","2125","ST-2760","신정2동_021_1","ST-2760","신정2동_021_1","1","83","6470"
"20250505","출발시간","1645","ST-3047","신정1동_006_1","ST-1996","목1동_045_1","1","2","462"
"20250505","출발시간","1825","ST-3197","방학3동_001_3","ST-2089","방학1동_030_1","1","11","1342"
"20250505","출발시간","1830","ST-25","홍제3동_011_1","ST-212","성산2동_005_1","1","21","4658"
"20250505","출발시간","1215","ST-2831","공항동_049_1","ST-1718","방화1동_041_1","1","4","886"
"20250505","출발시간","1130","ST-1095","면목4동_020_1","ST-398","답십리1동_025_1","1","18","7170"
"20250505","출발시간","2220","ST-2905","망원1동_005_1","ST-350","북가좌1동_004_2","1","16","3039"
"20250505","출발시간","0915","ST-2944","가양1동_036_1","ST-3084","가양2동_002_1","1","3","660"
"20250505","출발시간","1155","ST-760","방배4동_032_1","ST-758","방배4동_025_1","2","145","3666"
"20250505","출발시간","2020","ST-2815","영등포동_024_1","ST-3330","문래동_021_1","1","17","1261"
"20250505","출발시간","1720","ST-2326","사근동_006_1","ST-3353","장안1동_069_1","1","32","5120"
"20250505","출발시간","2345","ST-2504","청량리동_017_1","ST-565","종암동_029_1","1","5","807"
"20250505","출발시간","1050","ST-1321","영등포동_053_1","ST-3061","여의동_051_2","1","6","1001"
"20250505","출발시간","1245","ST-2822","영등포동_039_1","ST-3011","당산2동_001_4","1","12","1334"
"20250505","출발시간","1135","ST-2692","신정7동_001_3","ST-2013","신정7동_043_1","1","",""
"20250505","출발시간","1705","ST-1990","영등포본동_020_2","ST-3171","신길1동_030_1","1","37","1169"
"20250505","출발시간","0855","ST-1132","창4동_001_1","ST-3175","창4동_048_1","1","6","1033"
"20250505","출발시간","1430","ST-1859","석촌동_017_1","ST-1867","잠실3동_061_1","1","5","886"
"20250505","출발시간","1805","ST-2811","양평2동_033_1","ST-1736","목5동_002_3","1","9","1407"
"20250505","출발시간","2125","ST-2468","사근동_022_3","ST-360","행당1동_001_2","2","24","2069"
"20250505","출발시간","1220","ST-2371","중앙동_009_1","ST-1337","중앙동_029_1","2","16","2288"
"20250505","출발시간","1815","ST-1342","남영동_003_2","ST-1721","용산2가동_014_1","1","7","847"
"20250505","출발시간","1000","ST-2678","대치2동_051_1","ST-2602","잠실7동_003_1","1","17","1888"
"20250505","출발시간","2005","ST-2204","연희동_046_1","ST-211","망원2동_022_1","1","30","3238"
"20250505","출발시간","1645","ST-1661","자양4동_009_1","ST-377","구의3동_021_1","1","23","2440"
"20250505","출발시간","1910","ST-827","안암동_015_1","ST-3258","용신동_001_1","1","11","1470"
"20250505","출발시간","1820","ST-3150","오륜동_002_7","ST-1584","잠실6동_004_1","1","16","3099"
"20250505","출발시간","2320","ST-253","군자동_012_1","ST-1194","군자동_003_1","1","2","607"
"20250505","출발시간","0030","ST-1866","석촌동_018_1","ST-2916","잠실본동_035_1","1","12","2255"
"20250505","출발시간","0610","ST-452","진관동_049_1","ST-451","진관동_062_1","1","67","7426"
"20250505","출발시간","0920","ST-483","자양3동_029_1","ST-1660","자양3동_013_1","1","11","790"
"20250505","출발시간","2145","ST-1249","등촌3동_064_1","ST-2029","우장산동_029_1","1","8","1520"
"20250505","출발시간","0845","ST-1263","군자동_035_1","ST-1194","군자동_003_1","1","3","650"
"20250505","출발시간","0930","ST-64","여의동_006_15","ST-73","여의동_010_1","1","67","2030"
"20250505","출발시간","2140","ST-408","용신동_007_2","ST-376","마장동_019_1","1","6","1095"
"20250505","출발시간","1930","ST-1280","월계1동_015_1","ST-3101","월계2동_043_1","1","8","1063"
"20250505","출발시간","0720","ST-2557","화곡6동_024_1","ST-1249","등촌3동_064_1","1","3","732"
"20250505","출발시간","0810","ST-666","구로1동_028_1","ST-3225","구로1동_001_1","1","3","606"
"20250505","출발시간","0020","ST-1251","가양1동_020_1","ST-1065","가양1동_016_2","1","4","1117"
"20250505","출발시간","0915","ST-2016","목1동_042_1","ST-1995","목1동_006_2","1","4","660"
"20250505","출발시간","1320","ST-1939","시흥1동_041_1","ST-1939","시흥1동_041_1","1","13","798"
"20250505","출발시간","1725","ST-2500","장안2동_019_1","ST-2500","장안2동_019_1","1","49","1234"
"20250505","출발시간","1130","ST-2085","중계2,3동_011_1","ST-2087","중계2,3동_045_1","1","10","891"
"20250505","출발시간","1440","ST-391","전농1동_001_1","ST-2279","전농2동_003_1","1","6","1112"
"20250505","출발시간","2050","ST-1201","동선동_028_1","ST-273","용신동_024_1","1","16","2910"
"20250505","출발시간","2010","ST-1440","황학동_015_1","ST-1201","동선동_028_1","1","26","3430"
"20250505","출발시간","1945","ST-244","왕십리도선동_039_1","ST-1440","황학동_015_1","1","25","1333"
"20250505","출발시간","1145","ST-2812","양평1동_020_1","ST-1992","문래동_003_1","1","11","1400"
"20250505","출발시간","1500","ST-1320","양평1동_028_1","ST-2812","양평1동_020_1","2","233","6274"
"20250505","출발시간","1725","ST-1701","당산2동_057_1","ST-2812","양평1동_020_1","1","53","4364"
"20250505","출발시간","1220","ST-1645","공항동_030_1","ST-2022","방화3동_045_1","1","18","2943"
"20250505","출발시간","1955","ST-1705","잠실2동_004_1","ST-1720","오륜동_001_4","3","105","16352"
"20250505","출발시간","1750","ST-3329","길동_032_2","ST-494","길동_012_2","2","22","2802"
"20250505","출발시간","0930","ST-454","대조동_020_1","ST-456","갈현2동_014_1","1","3","351"
"20250505","출발시간","2200","ST-1823","무악동_001_1","ST-1491","홍제2동_006_1","1","11","1540"
"20250505","출발시간","1045","ST-906","문정2동_004_2","ST-905","문정2동_010_1","1","",""
"20250505","출발시간","1855","ST-2981","상암동_025_2","ST-3279","수색동_004_2","1","8","1116"
"20250505","출발시간","1800","ST-1280","월계1동_015_1","ST-2295","상봉1동_004_1","2","60","10598"
"20250505","출발시간","2140","ST-1085","문정2동_017_1","ST-2581","장지동_051_1","1","48","574"
"20250505","출발시간","1250","ST-2472","종로1,2,3,4가동_003_7","ST-137","명동_001_4","1","5","784"
"20250505","출발시간","1415","ST-746","반포1동_053_1","ST-927","반포1동_057_1","1","2","610"
"20250505","출발시간","0535","ST-3149","중계4동_002_1","ST-1642","상계10동_005_1","1","10","1564"
"20250505","출발시간","1110","ST-3331","문래동_022_1","ST-417","문래동_057_1","1","19","430"
"20250505","출발시간","1300","ST-1285","중계2,3동_046_1","ST-610","상계6,7동_042_2","1","10","364"
"20250505","출발시간","0100","ST-205","도화동_004_1","ST-1446","이촌2동_003_1","1","13","2133"
"20250505","출발시간","0815","ST-579","석관동_032_1","ST-1107","번3동_008_1","1","40","3248"
"20250505","출발시간","1040","ST-211","망원2동_022_1","ST-2905","망원1동_005_1","1","6","1050"
"20250505","출발시간","1350","ST-294","당산2동_001_3","ST-2807","당산2동_039_1","1","10","1211"
"20250505","출발시간","1745","ST-3287","상계10동_012_1","ST-614","방학1동_019_2","1","13","1144"
"20250505","출발시간","1510","ST-1389","우이동_019_1","ST-2133","우이동_019_2","2","112","25896"
"20250505","출발시간","1920","ST-3286","전농1동_003_2","ST-109","성수1가2동_001_1","1","27","5001"
"20250505","출발시간","2050","ST-599","중화2동_012_2","ST-599","중화2동_012_2","1","37","7903"
"20250505","출발시간","1240","ST-1959","오류2동_017_1","ST-1955","항동_001_1","1","27","5623"
"20250505","출발시간","2045","ST-69","여의동_049_1","ST-3160","여의동_024_1","1","7","776"
"20250505","출발시간","1430","ST-177","숭인2동_005_2","ST-271","용신동_052_1","1","116","2411"
"20250505","출발시간","1450","ST-2411","공항동_037_1","ST-1063","가양1동_016_1","1","2","430"
"20250505","출발시간","2100","ST-2017","목1동_031_1","ST-2017","목1동_031_1","1","",""
"20250505","출발시간","1920","ST-2602","잠실7동_003_1","ST-1886","대치2동_019_1","1","10","1709"
"20250505","출발시간","1200","ST-1780","광희동_001_2","ST-2513","종로1,2,3,4가동_005_6","1","11","1399"
"20250505","출발시간","1430","ST-369","왕십리도선동_050_1","ST-1198","왕십리도선동_027_1","1","122","330"
"20250505","출발시간","1950","ST-2508","용신동_060_1","ST-376","마장동_019_1","1","34","9839"
"20250505","출발시간","1445","ST-2085","중계2,3동_011_1","ST-1118","중계2,3동_047_1","1","49","1390"
"20250505","출발시간","2135","ST-2487","등촌1동_033_1","ST-518","가양2동_028_1","1","10","817"
"20250505","출발시간","0120","ST-1065","가양1동_016_2","ST-1647","공항동_009_1","1","12","2164"
"20250505","출발시간","1345","ST-2838","세곡동_075_1","ST-2838","세곡동_075_1","1","9","905"
"20250505","출발시간","1305","ST-502","성내1동_014_1","ST-502","성내1동_014_1","1","62","7215"
"20250505","출발시간","1800","ST-2395","신정6동_002_2","ST-2014","신정7동_001_2","1","39","548"
"20250505","출발시간","0600","ST-735","공릉1동_016_1","ST-3002","성수1가1동_009_1","1","56","12094"
"20250505","출발시간","1515","ST-1684","풍납1동_002_1","ST-1083","풍납1동_003_1","1","5","703"
"20250505","출발시간","1735","ST-1573","개포2동_045_1","ST-1886","대치2동_019_1","1","8","1590"
"20250505","출발시간","1200","ST-3070","풍납1동_002_2","ST-1092","풍납2동_001_1","1","3","550"
"20250505","출발시간","2240","ST-395","장안2동_019_2","ST-410","장안1동_003_1","1","6","1382"
"20250505","출발시간","1705","ST-914","상계5동_001_2","ST-1476","상계10동_034_1","1","8","1600"
"20250505","출발시간","0210","ST-2040","가양1동_012_8","ST-1351","등촌3동_001_1","1","6","844"
"20250505","출발시간","0300","ST-1087","오륜동_001_2","ST-2742","성내3동_011_1","1","24","3100"
"20250505","출발시간","1650","ST-2993","발산1동_056_2","ST-2044","가양1동_012_11","1","5","1093"
"20250505","출발시간","1930","ST-2215","남가좌1동_016_1","ST-89","성산2동_001_3","1","17","3380"
"20250505","출발시간","2200","ST-2569","가양1동_016_7","ST-2965","공항동_057_1","1","9","1857"
"20250505","출발시간","0050","ST-840","잠실3동_017_1","ST-2915","오금동_070_1","1","29","470"
"20250505","출발시간","1710","ST-1285","중계2,3동_046_1","ST-1285","중계2,3동_046_1","1","34","1752"
"20250505","출발시간","1020","ST-1291","상계6,7동_027_3","ST-3116","상계6,7동_005_1","1","36","2983"
"20250505","출발시간","0310","ST-2960","신정7동_021_1","ST-2013","신정7동_043_1","1","19","830"
"20250505","출발시간","1735","ST-683","노량진1동_001_3","ST-877","노량진1동_001_5","1","57","9748"
"20250505","출발시간","2310","ST-3094","등촌1동_003_1","ST-2481","화곡본동_015_1","1","16","2210"
"20250505","출발시간","2040","ST-2299","상봉1동_003_1","ST-1381","면목본동_016_1","1","9","920"
"20250505","출발시간","1905","ST-1201","동선동_028_1","ST-1201","동선동_028_1","1","25","4741"
"20250505","출발시간","1145","ST-3160","여의동_024_1","ST-68","여의동_042_1","1","7","1272"
"20250505","출발시간","1505","ST-1420","성내3동_030_1","ST-1874","오륜동_033_1","2","29","3635"
"20250505","출발시간","1325","ST-1839","성내3동_018_2","ST-502","성내1동_014_1","1","27","483"
"20250505","출발시간","0040","ST-3055","개봉1동_043_1","ST-919","고척1동_001_2","1","18","1692"
"20250505","출발시간","1520","ST-1199","성수1가1동_008_2","ST-2330","성수1가2동_019_2","2","207","8915"
"20250505","출발시간","1600","ST-553","잠실3동_034_1","ST-2986","석촌동_040_1","1","9","1762"
"20250505","출발시간","1920","ST-1378","구의1동_008_1","ST-3141","풍납1동_009_1","1","25","3850"
"20250505","출발시간","1745","ST-1578","세곡동_056_1","ST-1085","문정2동_017_1","1","74","730"
"20250505","출발시간","0220","ST-2099","쌍문3동_024_1","ST-2088","창4동_041_1","1","10","1697"
"20250505","출발시간","0955","ST-2785","응암1동_055_1","ST-2779","역촌동_039_1","1","7","1231"
"20250505","출발시간","1635","ST-344","성산2동_076_2","ST-344","성산2동_076_2","1","77","4135"
"20250505","출발시간","0850","ST-2706","중계1동_025_3","ST-2718","중계2,3동_049_1","1","8","1165"
"20250505","출발시간","2135","ST-316","신정3동_062_4","ST-432","신월7동_032_1","1","7","523"
"20250505","출발시간","0035","ST-1995","목1동_006_2","ST-2014","신정7동_001_2","1","9","1150"
"20250505","출발시간","1735","ST-2877","오금동_012_1","ST-2915","오금동_070_1","1","10","1440"
"20250505","출발시간","1130","ST-3177","창4동_038_2","ST-3177","창4동_038_2","1","",""
"20250505","출발시간","1655","ST-834","등촌3동_002_1","ST-2037","가양1동_014_2","1","10","1153"
"20250505","출발시간","0700","ST-160","종로5,6가동_007_1","ST-152","필동_005_1","1","12","3160"
"20250505","출발시간","0000","ST-1543","신대방2동_007_2","ST-688","대방동_031_1","1","4","670"
"20250505","출발시간","2125","ST-2714","월계1동_026_1","ST-735","공릉1동_016_1","1","16","3152"
"20250505","출발시간","0955","ST-1300","장안1동_070_1","ST-2791","월계3동_001_1","1","59","9343"
"20250505","출발시간","0100","ST-1389","우이동_019_1","ST-645","인수동_035_1","1","8","1244"
"20250505","출발시간","1520","ST-2883","방화2동_046_1","ST-1254","방화1동_043_1","1","9","903"
"20250505","출발시간","0840","ST-233","충현동_005_1","ST-3027","충현동_037_2","1","3","372"
"20250505","출발시간","2020","ST-2740","성내1동_002_1","ST-2740","성내1동_002_1","1","59","9000"
"20250505","출발시간","0200","ST-2031","가양1동_018_1","ST-2033","가양1동_012_7","1","7","1053"
"20250505","출발시간","1935","ST-1497","목1동_003_2","ST-2815","영등포동_024_1","1","19","2966"
"20250505","출발시간","1035","ST-2718","중계2,3동_049_1","ST-914","상계5동_001_2","1","12","2570"
"20250505","출발시간","1620","ST-3355","용강동_004_1","ST-206","용강동_013_1","1","88","17037"
"20250505","출발시간","1915","ST-2655","양재2동_005_3","ST-742","내곡동_006_3","1","17","3020"
"20250505","출발시간","0445","ST-3062","연희동_066_2","ST-10","서교동_044_1","1","10","1750"
"20250505","출발시간","1630","ST-1661","자양4동_009_1","ST-3326","성수2가3동_007_2","1","8","1099"
"20250505","출발시간","1745","ST-2553","염창동_042_1","ST-2559","신도림동_071_1","2","97","13396"
"20250505","출발시간","1245","ST-606","하계2동_003_1","ST-2792","하계2동_004_1","1","2","438"
"20250505","출발시간","1135","ST-1184","수서동_019_1","ST-1889","개포3동_006_1","1","13","2352"
"20250505","출발시간","1745","ST-1839","성내3동_018_2","ST-550","잠실3동_028_2","1","25","4153"
"20250505","출발시간","2100","ST-479","역촌동_080_1","ST-455","응암1동_023_1","1","115","12642"
"20250505","출발시간","0825","ST-1634","성북동_022_1","ST-156","혜화동_002_1","1","4","1177"
"20250505","출발시간","1505","ST-2045","가양1동_012_12","ST-3324","방화1동_041_4","1","3","394"
"20250505","출발시간","2310","ST-1063","가양1동_016_1","ST-2411","공항동_037_1","1","5","349"
"20250505","출발시간","1840","ST-1065","가양1동_016_2","ST-2037","가양1동_014_2","1","3","667"
"20250505","출발시간","1840","ST-1425","중계본동_004_1","ST-3123","중계4동_011_1","1","7","1221"
"20250505","출발시간","1310","ST-107","성수1가1동_008_1","ST-840","잠실3동_017_1","1","34","7036"
"20250505","출발시간","2245","ST-3119","방학1동_050_1","ST-2089","방학1동_030_1","1","2","486"
"20250505","출발시간","2005","ST-2225","동선동_007_1","ST-1456","성북동_029_1","1","9","1349"
"20250505","출발시간","1900","ST-877","노량진1동_001_5","ST-697","흑석동_009_2","1","12","2194"
"20250505","출발시간","1140","ST-1467","도봉1동_039_1","ST-3269","방학1동_013_1","1","58","7140"
"20250505","출발시간","1005","ST-2157","연남동_010_1","ST-18","서교동_004_1","1","5","701"
"20250505","출발시간","0855","ST-1696","구로2동_001_2","ST-1497","목1동_003_2","1","124","3074"
"20250505","출발시간","1515","ST-2791","월계3동_001_1","ST-2726","창4동_001_6","2","40","7390"
"20250505","출발시간","1930","ST-1440","황학동_015_1","ST-3051","충현동_013_1","1","26","5089"
"20250505","출발시간","1615","ST-2125","번1동_034_1","ST-3092","창2동_014_3","1","5","630"
"20250505","출발시간","1115","ST-2905","망원1동_005_1","ST-217","북아현동_002_1","1","44","7330"
"20250505","출발시간","1210","ST-3310","반포3동_012_1","ST-1908","반포3동_015_1","1","2","480"
"20250505","출발시간","1855","ST-2087","중계2,3동_045_1","ST-1286","중계2,3동_015_1","1","4","415"
"20250505","출발시간","1825","ST-2920","양평2동_006_1","ST-2920","양평2동_006_1","1","34","1740"
"20250505","출발시간","2235","ST-461","응암1동_023_2","ST-2777","응암1동_031_2","1","2","530"
"20250505","출발시간","1905","ST-877","노량진1동_001_5","ST-1268","보라매동_001_1","1","23","3770"
"20250505","출발시간","2000","ST-1997","목1동_015_1","ST-1997","목1동_015_1","1","34","1047"
"20250505","출발시간","2345","ST-2876","방이2동_005_1","ST-2601","잠실4동_039_1","1","5","416"
"20250505","출발시간","1055","ST-1445","이태원1동_004_2","ST-3056","이태원1동_006_2","1","",""
"20250505","출발시간","0040","ST-1632","용신동_013_1","ST-251","마장동_007_3","1","5","728"
"20250505","출발시간","1545","ST-3279","수색동_004_2","ST-2264","역촌동_068_1","1","25","4021"
"20250505","출발시간","1935","ST-611","상계6,7동_009_2","ST-2718","중계2,3동_049_1","1","10","1881"
"20250505","출발시간","1410","ST-566","중화2동_012_1","ST-2223","석관동_001_1","2","66","7293"
"20250505","출발시간","1730","ST-2617","은천동_068_1","ST-2373","은천동_066_1","1","5","636"
"20250505","출발시간","1815","ST-2272","용신동_042_2","ST-1440","황학동_015_1","2","24","2426"
"20250505","출발시간","2305","ST-2611","방화1동_017_1","ST-824","방화1동_008_1","1","2","556"
"20250505","출발시간","1250","ST-1867","잠실3동_061_1","ST-1728","잠실본동_018_1","1","45","473"
"20250505","출발시간","1320","ST-2914","상계1동_058_1","ST-3338","상계8동_011_2","1","8","795"
"20250505","출발시간","1530","ST-2743","고덕1동_056_1","ST-1850","고덕2동_034_1","1","9","1891"
"20250505","출발시간","1525","ST-695","사당2동_007_2","ST-2450","한강로동_004_1","1","49","7415"
"20250505","출발시간","1355","ST-410","장안1동_003_1","ST-2320","군자동_032_1","1","13","2710"
"20250505","출발시간","1825","ST-1125","상계6,7동_027_1","ST-1295","창1동_015_2","1","30","1448"
"20250505","출발시간","1220","ST-2929","둔촌1동_001_2","ST-2750","길동_053_1","1","82","9404"
