"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250516","출발시간","0910","ST-3039","석관동_049_2","ST-3039","석관동_049_2","1","27","1265"
"20250516","출발시간","0645","ST-142","종로1,2,3,4가동_002_1","ST-1607","종로1,2,3,4가동_002_3","1","3","620"
"20250516","출발시간","0805","ST-289","문래동_003_2","ST-420","영등포동_021_4","1","6","660"
"20250516","출발시간","1535","ST-1715","가양1동_012_5","ST-1069","화곡6동_027_1","1","19","3115"
"20250516","출발시간","2040","ST-3254","청담동_009_1","ST-1654","도곡2동_048_1","1","51","7780"
"20250516","출발시간","2215","ST-891","잠실6동_001_7","ST-1851","석촌동_036_1","1","8","940"
"20250516","출발시간","1025","ST-2097","창1동_041_1","ST-3368","창5동_002_4","1","6","930"
"20250516","출발시간","1930","ST-2897","남가좌1동_008_1","ST-555","남가좌2동_018_2","1","120","894"
"20250516","출발시간","1210","ST-600","월계1동_011_1","ST-2231","석관동_068_1","1","13","1280"
"20250516","출발시간","0155","ST-3211","상계3,4동_005_1","ST-3149","중계4동_002_1","1","6","1016"
"20250516","출발시간","1255","ST-1688","가양1동_016_3","ST-2035","가양1동_016_5","1","",""
"20250516","출발시간","0805","ST-499","명일1동_007_1","ST-2738","둔촌2동_026_1","1","12","2459"
"20250516","출발시간","1130","ST-310","목4동_016_1","ST-3304","신정4동_045_1","1","4","787"
"20250516","출발시간","0805","ST-2031","가양1동_018_1","ST-2044","가양1동_012_11","1","3","527"
"20250516","출발시간","2205","ST-2879","신정2동_026_1","ST-310","목4동_016_1","1","13","1773"
"20250516","출발시간","0330","ST-2497","휘경1동_002_3","ST-267","이문2동_025_3","1","4","986"
"20250516","출발시간","0815","ST-501","길동_059_1","ST-1041","성내1동_012_1","1","12","2339"
"20250516","출발시간","0800","ST-3239","여의동_006_8","ST-295","당산2동_025_1","1","12","3062"
"20250516","출발시간","0805","ST-456","갈현2동_014_1","ST-471","불광1동_025_1","1","8","1321"
"20250516","출발시간","0825","ST-645","인수동_035_1","ST-2125","번1동_034_1","1","7","1309"
"20250516","출발시간","2305","ST-426","당산2동_052_1","ST-1986","당산2동_065_1","1","6","722"
"20250516","출발시간","1240","ST-3204","영등포동_053_2","ST-46","여의동_002_18","1","14","2066"
"20250516","출발시간","1835","ST-397","용신동_004_1","ST-395","장안2동_019_2","1","27","4278"
"20250516","출발시간","0545","ST-1510","등촌1동_043_1","ST-1249","등촌3동_064_1","1","3","502"
"20250516","출발시간","2110","ST-495","성내3동_041_1","ST-1684","풍납1동_002_1","1","15","1978"
"20250516","출발시간","1455","ST-1687","성내3동_018_1","ST-1687","성내3동_018_1","1","60","3650"
"20250516","출발시간","0805","ST-1195","응봉동_003_1","ST-236","왕십리2동_004_2","1","8","1630"
"20250516","출발시간","0830","ST-398","답십리1동_025_1","ST-1632","용신동_013_1","1","14","1860"
"20250516","출발시간","0800","ST-993","신정1동_005_3","ST-418","당산1동_003_1","1","24","3301"
"20250516","출발시간","0850","ST-2860","상봉1동_003_2","ST-1093","중화2동_027_1","1","8","1230"
"20250516","출발시간","0005","ST-1675","대흥동_007_1","ST-2624","중림동_011_1","1","10","1673"
"20250516","출발시간","0045","ST-1292","창4동_001_3","ST-614","방학1동_019_2","1","",""
"20250516","출발시간","1755","ST-923","사당2동_005_2","ST-729","사당1동_011_1","1","53","3649"
