"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250511","출발시간","0000","ST-1008","신정3동_013_1","ST-2762","신정4동_013_1","1","9","460"
"20250511","출발시간","0000","ST-1017","목5동_008_1","ST-1017","목5동_008_1","1","",""
"20250511","출발시간","0000","ST-1042","상일1동_002_1","ST-1838","천호3동_040_1","1","26","4102"
"20250511","출발시간","0000","ST-1046","성내2동_010_1","ST-1836","천호3동_020_1","1","84","8486"
"20250511","출발시간","0000","ST-1062","공항동_004_1","ST-2789","공항동_044_1","1","3","494"
"20250511","출발시간","0000","ST-1070","송파1동_014_1","ST-3242","가락본동_044_1","1","13","1842"
"20250511","출발시간","0000","ST-1084","문정1동_003_1","ST-1854","장지동_056_1","1","7","820"
"20250511","출발시간","0000","ST-1107","번3동_008_1","ST-2083","월계2동_014_3","1","3","521"
"20250511","출발시간","0000","ST-111","성수1가2동_019_1","ST-330","한남동_024_1","1","69","8666"
"20250511","출발시간","0000","ST-1136","방학1동_019_1","ST-1465","방학1동_028_1","1","25","2390"
"20250511","출발시간","0000","ST-1164","서초3동_044_1","ST-1158","서초3동_023_1","1","4","439"
"20250511","출발시간","0000","ST-1178","대치4동_001_1","ST-3112","삼성1동_023_3","1","5","990"
"20250511","출발시간","0000","ST-1182","개포2동_003_1","ST-958","개포4동_014_1","1","20","2660"
"20250511","출발시간","0000","ST-1202","안암동_012_1","ST-1202","안암동_012_1","1","77","16153"
"20250511","출발시간","0000","ST-1202","안암동_012_1","ST-827","안암동_015_1","1","6","1150"
"20250511","출발시간","0000","ST-1228","개봉1동_055_1","ST-1227","개봉1동_044_1","1","",""
"20250511","출발시간","0000","ST-1249","등촌3동_064_1","ST-1512","등촌1동_019_1","1","70","1282"
"20250511","출발시간","0000","ST-1249","등촌3동_064_1","ST-2025","가양2동_001_3","1","10","883"
"20250511","출발시간","0000","ST-1249","등촌3동_064_1","ST-518","가양2동_028_1","1","3","620"
"20250511","출발시간","0000","ST-1335","면목2동_026_1","ST-2509","전농2동_008_1","1","9","1262"
"20250511","출발시간","0000","ST-1370","둔촌2동_041_1","ST-1046","성내2동_010_1","1","13","1855"
"20250511","출발시간","0000","ST-1370","둔촌2동_041_1","ST-494","길동_012_2","1","4","483"
